YEAR,MO,DY,T2M,RH2M,WS50M_MAX,WS50M_MIN,WS50M
1991,3,12,26.17,76.19,4.2,1.71,2.73
1991,3,13,26.42,78.56,4.09,2.56,3.32
1991,3,14,26.33,78,4.48,2.7,3.74
1991,3,15,26.33,77.31,4.02,1.36,2.62
1991,3,16,27.22,77.19,4.09,0.46,2.17
1991,3,17,27.44,78.94,3.1,0.16,1.96
1991,3,18,26.68,87.81,6.99,3.36,5.55
1991,3,19,26.43,84.06,5.79,3.62,4.8
1991,3,20,26.89,81.62,4.95,2.52,3.28
1991,3,21,26.69,80.38,4.68,2.77,3.38
1991,3,22,26.77,81.62,4.09,2.02,2.99
1991,3,23,26.92,79,4.42,2.03,3.25
1991,3,24,27.08,80.75,5.25,2.16,3.78
1991,3,25,27.43,82.25,4.84,3.51,4.24
1991,3,26,27.26,82.94,5.96,4.1,4.74
1991,3,27,26.9,81.44,5.41,4.16,4.77
1991,3,28,27.04,83.62,6.01,2.66,4.73
1991,3,29,27.12,82.69,6.05,4.41,5.2
1991,3,30,26.83,80.81,4.7,3.52,4.12
1991,3,31,27.45,78,4.53,1.39,2.98
1991,4,1,27.2,81.12,5.37,3.54,4.52
1991,4,2,27.26,80.62,7.03,4.98,5.65
1991,4,3,26.95,84.81,6.18,4.84,5.52
1991,4,4,26.6,89.88,6.43,3.4,5.34
1991,4,5,26.76,87.31,4.19,2.87,3.46
1991,4,6,27.18,84.25,3.94,1.43,2.96
1991,4,7,27.39,81.69,3.94,1.59,2.73
1991,4,8,27.62,80.81,3.98,0.57,2.34
1991,4,9,27.5,81.06,4.12,1.97,2.86
1991,4,10,27.49,80.12,4.57,0.84,2.61
1991,4,11,27.71,80.56,4.56,1.26,2.93
1991,4,12,27.82,77.38,4.31,0.95,2.82
1991,4,13,27.76,77.81,4.09,1.69,3.02
1991,4,14,27.69,78.25,4,2.09,3
1991,4,15,27.84,77.69,4.16,2.27,3
1991,4,16,27.62,74,3.74,2.23,2.84
1991,4,17,27.6,76.62,3.62,1.78,2.62
1991,4,18,27.96,79.06,4.02,1.73,2.64
1991,4,19,28.08,80.06,3.66,2.69,3.26
1991,4,20,28.29,81.56,4.71,2.91,3.66
1991,4,21,28.13,81.31,4.12,1.06,3.16
1991,4,22,28.08,81.31,4.03,1.27,2.74
1991,4,23,27.44,86.12,3.88,2.7,3.36
1991,4,24,27.38,84.25,3.73,3.03,3.42
1991,4,25,27.81,80.25,5.01,1.75,3.42
1991,4,26,27.8,78.94,3.91,1.88,2.74
1991,4,27,28.2,79.19,4.15,0.39,2.38
1991,4,28,28.13,83.62,3.59,1.52,2.54
1991,4,29,29.01,77.19,2.8,1.16,1.77
1991,4,30,28.85,79.25,3.27,0.62,2.07
1991,5,1,28.88,78.44,3.01,0.62,1.77
1991,5,2,28.54,79,3.48,0.29,1.73
1991,5,3,28.21,85.06,4.77,3.16,3.88
1991,5,4,28.27,83.88,4.87,3.16,4.2
1991,5,5,28.09,82.12,4.49,2.26,3.27
1991,5,6,28.03,80,3.86,1.58,2.91
1991,5,7,28.12,80.06,3.7,0.16,1.61
1991,5,8,27.44,84.69,3.58,2.16,2.77
1991,5,9,27.78,84.69,5.34,2.56,3.42
1991,5,10,27.69,84.19,3.88,3.02,3.17
1991,5,11,27.77,82.5,4.26,2.29,3.09
1991,5,12,28.07,81.62,3.7,2.29,2.84
1991,5,13,28.41,79.25,3.67,2.02,2.76
1991,5,14,28.57,79.75,3.5,1.37,2.53
1991,5,15,28.76,78.56,4.52,1.91,2.88
1991,5,16,28.56,81.69,4.51,2.62,3.52
1991,5,17,28.49,82.06,4.18,2.26,3
1991,5,18,28.5,80.44,3.55,1.51,2.65
1991,5,19,28.61,80.62,3.16,1.75,2.46
1991,5,20,28.48,80,3.87,1.77,2.79
1991,5,21,28.12,76.56,3.5,0.56,2.29
1991,5,22,28.38,74.06,4.05,0.24,1.99
1991,5,23,28.45,78.88,5.11,1.6,3.32
1991,5,24,28.2,81.06,4.6,0.9,3.23
1991,5,25,28.02,82.75,4.79,2.15,3.08
1991,5,26,28.08,80.06,4.45,1.09,2.82
1991,5,27,27.88,85.31,5.68,2.29,3.93
1991,5,28,27.37,88.25,5.7,3.2,4.12
1991,5,29,28.11,84.94,5.02,2.54,4
1991,5,30,27.86,86.94,4,2.02,3.12
1991,5,31,27.83,85.12,3.02,1.38,2.19
1991,6,1,27.62,86.12,3.71,1.18,2.73
1991,6,2,27.69,81.88,4.09,0.36,2.09
1991,6,3,27.24,87.06,4.52,0.95,3.52
1991,6,4,27.48,83.94,2.9,0.74,2
1991,6,5,27.15,86.06,3.8,1.28,2.59
1991,6,6,28.51,83.06,4.95,3.13,3.97
1991,6,7,28.52,83.94,5.16,1.27,3.7
1991,6,8,28.19,84.62,4.66,2.1,3.08
1991,6,9,27.9,84.69,4.17,0.52,2.29
1991,6,10,28.45,83.06,3.28,0.8,2.09
1991,6,11,28.48,80.38,4.42,0.73,2.42
1991,6,12,27.68,82.44,4.73,2.5,3.66
1991,6,13,28.45,80,5.14,2.28,3.55
1991,6,14,28.73,78.31,4.05,0.91,2.02
1991,6,15,29.01,75.19,3.05,0.66,1.8
1991,6,16,28.69,71.88,3.3,1.1,2.5
1991,6,17,29.15,70.56,3.83,0.15,1.96
1991,6,18,28.65,76.5,3.98,0.34,2.22
1991,6,19,28.47,82.44,5.54,2.89,4.01
1991,6,20,28.99,80.06,6.19,1.86,4.68
1991,6,21,28.95,81.5,5.81,2.88,4.41
1991,6,22,28.09,82.06,5.75,1.66,3.87
1991,6,23,27.98,78.44,3.77,0.48,1.81
1991,6,24,28.19,79.19,3.09,1.02,2.12
1991,6,25,27.83,85.31,5.49,1.8,4.18
1991,6,26,27.77,84.38,4.49,3.18,3.72
1991,6,27,28.08,80.19,3.99,3.01,3.61
1991,6,28,28.21,76.62,3.97,0.86,2.65
1991,6,29,27.96,78,2.95,0.38,1.87
1991,6,30,28.06,76.12,2.98,0.44,1.52
1991,7,1,28.27,78.25,3.63,1.3,2.71
1991,7,2,27.74,82.81,5.73,1.55,4.18
1991,7,3,27.55,79.94,4.91,1.93,2.91
1991,7,4,27.59,77.12,2.73,0.34,1.92
1991,7,5,27.65,81.38,4.41,1.45,2.45
1991,7,6,26.83,82.38,3.4,0.55,2.26
1991,7,7,26.58,82.25,3.83,0.41,2.41
1991,7,8,27.7,74.94,3.29,1.23,2.5
1991,7,9,28.27,73.81,3.24,0.4,1.85
1991,7,10,28.35,77.69,4.97,0.94,2.77
1991,7,11,28.33,77.81,6.05,1.38,4
1991,7,12,27.85,79.31,3.73,1.58,2.57
1991,7,13,27.9,80.56,5.86,2.05,3.56
1991,7,14,27.51,84.25,6.48,4.65,5.63
1991,7,15,27.65,83.19,6.34,5.1,5.73
1991,7,16,27.73,82.44,4.85,0.63,2.95
1991,7,17,28.48,74.31,2.74,0.7,1.94
1991,7,18,28.52,76.31,3.23,0.35,2.06
1991,7,19,27.73,83.38,3.95,2.35,3.24
1991,7,20,28.24,77.62,3.21,1,2.44
1991,7,21,26.92,86.56,3.6,2.19,3
1991,7,22,27.55,79.94,3.42,1.82,2.59
1991,7,23,27.92,81.69,4.12,1.73,3.14
1991,7,24,27.88,81.38,4.42,0.98,2.66
1991,7,25,27.37,83.94,4.52,1.95,3.23
1991,7,26,27.83,83.19,5.35,1.85,4.31
1991,7,27,27.85,83.88,5.75,2.2,4.24
1991,7,28,27.64,85.19,6.15,3.8,4.95
1991,7,29,27.48,84.62,4.91,3.63,4.32
1991,7,30,27.94,83,4.8,2.31,3.69
1991,7,31,27.94,82.31,4.58,2.05,3.5
1991,8,1,27.9,80.81,3.33,0.41,2.05
1991,8,2,27.77,81.38,2.94,0.8,1.69
1991,8,3,28.01,80.31,4.35,2.29,3.33
1991,8,4,27.82,81.5,4.19,1.68,2.98
1991,8,5,27.55,80.31,3.98,0.54,2.31
1991,8,6,27.41,81,5.15,0.28,2.88
1991,8,7,27.58,80.94,4.82,1.52,3.12
1991,8,8,27.51,81.25,5.45,0.26,3.03
1991,8,9,27.77,79.81,4,0.28,2.12
1991,8,10,27.81,82.38,4.68,2.03,3.64
1991,8,11,27.52,80.88,4.5,0.24,2.37
1991,8,12,27.62,78.31,3.51,0.15,1.74
1991,8,13,27.09,83.62,4.38,0.81,3.16
1991,8,14,27.69,82.69,4.14,1.48,3.14
1991,8,15,28.08,79.5,4,0.47,2.79
1991,8,16,28.12,78.69,2.91,0.35,1.71
1991,8,17,28.08,77.44,3.41,0.34,1.88
1991,8,18,28.15,78.75,3.95,1.12,2.3
1991,8,19,27.95,83.5,6.16,3.66,4.78
1991,8,20,27.8,84.19,6.72,3.87,5.66
1991,8,21,27.86,82.62,5.45,1.99,3.22
1991,8,22,27.22,84.69,4.61,1.78,2.98
1991,8,23,27.64,76.94,3.01,1.2,2.1
1991,8,24,27.87,76.81,2.64,0.26,1.52
1991,8,25,27.96,79.25,3.98,1.1,2.44
1991,8,26,28.07,81.62,4.05,1.16,2.74
1991,8,27,27.33,82.38,4.52,0.76,2.67
1991,8,28,27.31,81.12,2.8,0.55,1.74
1991,8,29,27.87,79.62,3.79,0.85,2.54
1991,8,30,27.43,81.94,3.27,2.14,2.66
1991,8,31,27.32,80.62,2.88,0.68,1.81
1991,9,1,27.56,81.25,4.18,1.01,2.18
1991,9,2,27.24,83.06,4.12,0.96,2.83
1991,9,3,27.37,79.75,3.2,0.44,1.8
1991,9,4,27.59,80.69,5.05,0.3,2.22
1991,9,5,27.73,81.19,3.96,0.38,2.21
1991,9,6,27.98,80.44,3.73,0.6,2.39
1991,9,7,28.01,79.56,5.05,0.3,2.65
1991,9,8,28.2,77.75,4.87,2.43,3.84
1991,9,9,27.66,83.25,4.68,0.64,2.95
1991,9,10,26.35,89.12,3.64,1.66,2.39
1991,9,11,27.17,84.5,3.26,0.53,2.04
1991,9,12,27.26,82.06,3.36,0.77,1.68
1991,9,13,27.33,80.5,4.22,0.48,2.02
1991,9,14,26.87,81.06,2.27,0.75,1.38
1991,9,15,26.68,82.19,3.59,0.08,1.77
1991,9,16,27.55,78.69,3.62,0.27,1.68
1991,9,17,27.45,79.62,2.62,0.79,1.62
1991,9,18,27.84,80.06,2.84,1.34,2.09
1991,9,19,28.1,76.69,3.73,1.51,2.21
1991,9,20,27.76,78.25,2.99,0.7,2.09
1991,9,21,27.46,80.5,2.32,1.21,1.87
1991,9,22,27.48,79.38,2.45,0.08,1.42
1991,9,23,27.55,80.5,3.49,0.92,2
1991,9,24,27.73,80.12,2.91,0.44,1.77
1991,9,25,27.42,80.06,3.04,0.34,1.54
1991,9,26,28.12,78.31,3.2,0.31,1.96
1991,9,27,27.68,79.12,3.95,0.55,1.97
1991,9,28,26.95,81.19,2.79,0.65,1.45
1991,9,29,26.9,81.25,4.62,0.47,2.44
1991,9,30,26.9,84.81,4.56,1.11,2.63
1991,10,1,27.68,77.62,4.23,0.94,2.67
1991,10,2,27.42,82.62,4.38,2.61,3.54
1991,10,3,27.56,79.56,2.97,0.84,2.09
1991,10,4,28.64,71.56,2.25,0.08,1.09
1991,10,5,28.08,78.75,3.31,0.88,1.89
1991,10,6,27.7,82.12,3.29,1.02,2.61
1991,10,7,27.5,79.06,3.81,0.98,2.63
1991,10,8,27.22,81.56,3.57,1.2,2.54
1991,10,9,26.8,81.5,4.86,2.84,3.77
1991,10,10,27.17,83.62,4.93,2.41,3.9
1991,10,11,27.07,85.62,5.11,1.3,3.65
1991,10,12,26.12,85.44,5.41,0.56,2.86
1991,10,13,25.82,86.5,4.44,2.25,3.16
1991,10,14,26.67,78.69,3.45,1.02,2.03
1991,10,15,26.76,78.75,3.44,0.9,2.08
1991,10,16,26.91,76.62,3.06,0.29,1.79
1991,10,17,27.34,74,3.66,0.89,2.03
1991,10,18,27.23,75.81,3.05,1.45,2.16
1991,10,19,27.15,77.62,2.66,1.15,1.98
1991,10,20,27.08,78,4.02,0.6,2.27
1991,10,21,26.36,81.5,2.91,0.28,1.54
1991,10,22,26.98,79.38,3.34,1.2,2.2
1991,10,23,27.76,75.38,3.56,0.96,2.55
1991,10,24,26.67,85.56,5.44,2.64,3.94
1991,10,25,26.45,87.44,5.66,3.35,4.39
1991,10,26,26.49,83.94,3.89,0.33,2.53
1991,10,27,26.74,84.12,4.3,2.15,3.07
1991,10,28,27.01,82.75,4.97,2.22,3.94
1991,10,29,26.66,83.31,4.33,1.16,3.03
1991,10,30,26.92,81.12,3.64,1.82,2.83
1991,10,31,27.15,81.81,4.5,1.94,3.3
1991,11,1,27.01,83.5,6.63,4.56,5.66
1991,11,2,26.86,80.69,5.77,3.39,4.52
1991,11,3,26.62,82.69,5.75,3.2,4.46
1991,11,4,27.07,84.62,6.88,4.57,5.38
1991,11,5,26.58,86.31,7.07,3.8,5.16
1991,11,6,26.26,85.12,4.66,3.19,3.65
1991,11,7,26.51,85.44,4.64,3.27,4.06
1991,11,8,26.63,82.81,3.43,1.05,2.63
1991,11,9,26.45,83.44,5.46,0.68,2.88
1991,11,10,26.05,87.62,6.79,3.02,4.87
1991,11,11,26.06,88.69,7.69,4.96,6.57
1991,11,12,26.45,82.62,7.83,6.28,7.13
1991,11,13,26.59,82.5,8.09,6.71,7.45
1991,11,14,26.46,78.12,8.52,5.95,7.2
1991,11,15,26.33,79.88,8.48,6.26,7.38
1991,11,16,26.52,82.44,9.2,6.12,7.46
1991,11,17,26.37,88.31,7.66,5.91,6.58
1991,11,18,26.44,87.75,9.9,7.12,8.37
1991,11,19,26.33,83.88,8.87,6.25,7.54
1991,11,20,26.36,82.81,6.63,5.55,6.25
1991,11,21,26.27,85.69,7.95,5.91,6.93
1991,11,22,26.17,87.81,7.84,4.64,6.34
1991,11,23,26.23,87.44,7.78,4.73,6.6
1991,11,24,25.88,88.69,6.69,5.36,5.88
1991,11,25,25.9,88.31,7.28,5.99,6.51
1991,11,26,25.94,85.38,6.74,4.55,5.48
1991,11,27,25.67,87.5,5.3,3.37,4.67
1991,11,28,25.98,85.69,6.2,4.2,5.41
1991,11,29,25.8,88.56,5.68,4.5,5.02
1991,11,30,26.01,87.25,4.61,3.52,4.13
1991,12,1,26.26,83.5,5.58,4.01,4.75
1991,12,2,26.06,83.62,6.84,5.25,5.78
1991,12,3,25.8,81,7.18,5.77,6.41
1991,12,4,25.7,80.19,7.8,6.02,6.91
1991,12,5,25.77,81.44,7.97,6.24,7
1991,12,6,25.82,84.12,7.7,6.61,7.11
1991,12,7,25.83,83.62,8.19,6.14,7.09
1991,12,8,25.73,85,8.73,6.25,7.49
1991,12,9,25.66,88,8.28,6.15,7.1
1991,12,10,25.45,88.75,8.67,6.73,7.71
1991,12,11,25.6,88.56,10.42,6.7,7.84
1991,12,12,25.38,89.38,8.57,6.36,7.26
1991,12,13,25.63,88.38,9.34,7.05,7.99
1991,12,14,25.81,87.88,9.07,7.59,8.32
1991,12,15,25.81,86.5,9.36,6.45,7.66
1991,12,16,25.77,86.31,8.11,5.65,6.61
1991,12,17,25.63,87.94,7.44,5.93,6.55
1991,12,18,25.6,88.5,7.84,5.77,6.74
1991,12,19,25.64,87.75,8.46,5.84,7.35
1991,12,20,25.5,86.62,9.06,6,7.52
1991,12,21,25.47,85.31,8.31,5.8,6.81
1991,12,22,25.32,87.31,7.48,5.41,6.37
1991,12,23,25.32,89.12,6.34,5.25,5.74
1991,12,24,25.41,89.56,5.28,4.38,4.87
1991,12,25,25.46,89.94,5.47,4.5,4.95
1991,12,26,25.78,87.81,5.43,2.58,4.3
1991,12,27,25.93,84.5,4.2,2.6,3.46
1991,12,28,25.77,88,4.59,3.02,3.8
1991,12,29,25.6,88.5,7,1.98,4.55
1991,12,30,25.62,89.12,8.27,6.79,7.59
1991,12,31,25.45,88.19,7.44,4.84,6.05
1992,1,1,25.4,90.5,7.07,5.19,5.99
1992,1,2,25.24,90.44,7.3,4.35,5.52
1992,1,3,25.12,91.25,6.05,4.42,5.15
1992,1,4,25.39,90.81,5.22,3.7,4.25
1992,1,5,25.41,90,4.39,2.72,3.66
1992,1,6,25.44,88.88,4.04,1.02,3.16
1992,1,7,25.54,84.81,5.32,3.62,4.63
1992,1,8,25.65,83.75,5.48,3.27,4.7
1992,1,9,25.55,82.88,5.73,3.81,5.02
1992,1,10,25.48,83.69,7.74,4.45,6.04
1992,1,11,25.49,80.25,7.41,4.7,6.02
1992,1,12,25.37,83.81,6.11,4.59,5.29
1992,1,13,25.39,85.25,6.7,4.05,5.23
1992,1,14,25.55,84.38,8.73,6,7.39
1992,1,15,25.38,81.81,9.91,8.25,9.02
1992,1,16,25.01,81.88,8.79,6.91,7.85
1992,1,17,24.79,80.94,7.48,6.18,7.01
1992,1,18,24.83,79.62,7.57,5.54,6.6
1992,1,19,24.51,80.25,6.8,5.09,5.95
1992,1,20,24.7,80.25,7.45,5.49,6.06
1992,1,21,24.9,82.06,8.34,5.62,6.91
1992,1,22,24.94,84.19,8.82,7.7,8.32
1992,1,23,24.95,82.94,7.31,4.49,6.07
1992,1,24,25.37,81.5,4.82,3.91,4.48
1992,1,25,25.57,81.44,5.11,3.44,4.27
1992,1,26,25.68,82.75,6.91,4.48,5.09
1992,1,27,25.83,82.44,7.56,6.58,6.97
1992,1,28,25.51,82,8.01,5.66,6.62
1992,1,29,25.56,82.38,6.88,5.15,6
1992,1,30,25.51,84.19,5.38,3.23,4.3
1992,1,31,25.8,81.69,4.18,2.95,3.76
1992,2,1,25.45,81.88,4.91,3.7,4.33
1992,2,2,25.52,83.44,5.7,4.15,4.8
1992,2,3,26.13,78.81,3.86,2.72,3.25
1992,2,4,25.8,86.75,4.57,2.6,3.47
1992,2,5,25.86,86.25,4.18,2.55,3.34
1992,2,6,25.77,87.5,5.27,3.24,4.13
1992,2,7,25.72,86.81,4.48,3.7,4.15
1992,2,8,25.84,84.88,5,2.3,3.75
1992,2,9,25.52,86.06,5.14,3.71,4.6
1992,2,10,25.4,86.56,5.34,3.74,4.54
1992,2,11,25.48,81.44,4.26,3,3.7
1992,2,12,25.66,78.44,4.41,1.12,2.86
1992,2,13,25.76,79.44,5.2,1.55,3.28
1992,2,14,26.06,83,6.52,3.54,4.8
1992,2,15,26.62,83.31,4.88,2.18,3.48
1992,2,16,26.19,86.94,4.45,2.78,3.52
1992,2,17,26.67,81.5,3.36,0.84,2.07
1992,2,18,26.55,81.25,4.63,1.27,2.93
1992,2,19,26.54,84.25,4.7,2.38,3.54
1992,2,20,26.38,82.25,3.64,2.24,3.03
1992,2,21,26.53,80.69,5.2,2.22,3.8
1992,2,22,26.65,79,6.02,4.1,5.03
1992,2,23,26.56,80.25,7.92,4.77,6.23
1992,2,24,26.29,83.19,8.77,7.48,8.04
1992,2,25,25.79,81.25,8.4,7.04,7.59
1992,2,26,25.71,81.62,7.36,5.05,5.95
1992,2,27,25.95,83.69,5.35,3.55,4.3
1992,2,28,26.16,85.06,5.11,3.27,4.3
1992,2,29,26.42,81.88,4.31,3.09,3.88
1992,3,1,26.88,76.38,3.7,1.29,2.45
1992,3,2,27.03,76.31,4.21,0.46,2.34
1992,3,3,26.13,82.94,3.47,2.14,2.71
1992,3,4,27.01,84.31,5.2,1.95,3.51
1992,3,5,26.33,88.25,5.64,1.02,3.73
1992,3,6,26.93,80.38,4.98,0.18,2.97
1992,3,7,26.98,81.44,5.2,1.51,3.48
1992,3,8,26.75,82.44,5.52,4.22,4.82
1992,3,9,27.06,74.94,4.05,2.56,3.39
1992,3,10,26.9,74.5,3.77,2.16,3.02
1992,3,11,26.8,76.38,3.92,1.95,2.88
1992,3,12,26.85,80.56,4.91,2.41,3.88
1992,3,13,27.07,77.31,4.85,4.14,4.54
1992,3,14,27.08,73.94,4.02,2.23,3.38
1992,3,15,26.97,74.56,3.71,2.09,2.95
1992,3,16,27.25,76.44,4.37,2.33,3.24
1992,3,17,26.93,78.88,4.73,2.59,3.52
1992,3,18,26.83,77.5,4.25,2.7,3.57
1992,3,19,26.94,78.38,4.19,3.15,3.75
1992,3,20,27.48,75.06,4.81,3.28,4.04
1992,3,21,27.47,77.25,4.53,3.52,4.01
1992,3,22,27.52,81,4.12,3.55,3.79
1992,3,23,27.73,81.19,4.35,3.25,3.77
1992,3,24,28.05,76.5,4.66,2.3,3.39
1992,3,25,27.9,79.44,4.89,2.7,3.66
1992,3,26,27.61,81.88,4.2,3.34,3.75
1992,3,27,27.64,78.56,4.55,2.09,3.46
1992,3,28,27.06,78.88,4.49,2.23,3.37
1992,3,29,26.87,78.31,4.94,2.78,3.82
1992,3,30,27.09,77.88,4.99,3.09,4.2
1992,3,31,27.19,76.62,4.38,3.08,3.85
1992,4,1,27.33,72.25,4.21,1.3,2.63
1992,4,2,27.81,75.12,4.53,1.44,2.76
1992,4,3,28.17,77.5,4.61,0.63,2.45
1992,4,4,28.17,79.5,4.48,0.77,2.73
1992,4,5,27.88,85.06,4.38,2.53,3.25
1992,4,6,27.43,85.31,4.41,2.54,3.42
1992,4,7,27.81,85.75,5.2,2.95,4.06
1992,4,8,28.19,83.88,4.88,1.91,3.52
1992,4,9,28.15,79.38,3.86,0.24,1.89
1992,4,10,28.02,80,4.56,0.62,2.45
1992,4,11,27.82,84.12,4.38,2.97,3.55
1992,4,12,28.26,81.62,4.97,2.69,3.35
1992,4,13,28.55,79.75,4.79,2,3.5
1992,4,14,28.78,77.5,4.5,2.3,3.24
1992,4,15,28.5,76.19,4.74,2.14,3.13
1992,4,16,28.14,75.31,3.96,1.94,3.16
1992,4,17,28.35,72,3.89,2.32,3.06
1992,4,18,28.84,76,4.26,1.69,3
1992,4,19,28.49,79.94,4.07,3.04,3.47
1992,4,20,28.92,79.5,4.31,2.47,3.49
1992,4,21,29.19,78.38,5.02,2.23,3.88
1992,4,22,29.47,76.31,5.11,1.85,3.66
1992,4,23,29.28,75.94,5.54,3.01,4.19
1992,4,24,29.1,72.19,5.29,3.24,4.31
1992,4,25,28.8,74.38,5.14,2.72,4.1
1992,4,26,29.26,75,4.38,3.73,4.15
1992,4,27,29.21,75.38,4.14,1.84,3.05
1992,4,28,29.15,75.44,4.44,2.19,3.32
1992,4,29,29.35,74.44,5.37,1.35,3.38
1992,4,30,29.08,78.12,4.83,2.64,3.84
1992,5,1,29.31,75.88,5.19,2.18,3.55
1992,5,2,29.08,76.75,5.17,0.26,2.82
1992,5,3,29.34,74.62,3.91,0.82,2.42
1992,5,4,29.19,73.94,4.8,2.3,3.7
1992,5,5,29,76.56,3.76,2.22,2.93
1992,5,6,29.15,73.69,4.27,0.22,2.05
1992,5,7,29.03,73.38,4.06,0.46,2.23
1992,5,8,28.72,75.56,2.84,0.45,1.8
1992,5,9,28.55,80.44,4.2,0.47,2.88
1992,5,10,28.91,78.38,4.99,1.25,2.91
1992,5,11,29.17,78.25,5.14,1.18,3.02
1992,5,12,28.63,80.31,4.01,2.59,3.23
1992,5,13,28.56,79.62,3.26,1.77,2.55
1992,5,14,28.73,77,2.98,0.69,1.77
1992,5,15,28.41,78.81,4.32,0.15,2.08
1992,5,16,28.36,79.75,4.64,0.66,2.64
1992,5,17,28.73,78.75,4.28,0.24,2.23
1992,5,18,29.18,74.06,2.96,0.17,1.88
1992,5,19,28.92,79.62,3.16,1.2,2.3
1992,5,20,29.04,75.94,3.32,0.98,1.84
1992,5,21,28.92,78.06,5.05,0.88,2.81
1992,5,22,28.94,78.31,4.8,0.82,2.86
1992,5,23,27.84,84.56,3.57,0.2,2.02
1992,5,24,28.7,79.25,4.09,1.12,2.3
1992,5,25,28.7,77.88,2.76,0.94,1.63
1992,5,26,29.1,74.94,2.84,0.59,1.3
1992,5,27,28.87,80.62,4.3,2.27,3.2
1992,5,28,28.87,77.31,2.46,0.45,1.67
1992,5,29,28.94,76.25,2.84,0.94,2.02
1992,5,30,29.05,75.94,2.29,0.32,1.41
1992,5,31,28.55,80.81,2.11,0.5,1.27
1992,6,1,29.27,75.88,3.19,0.7,1.79
1992,6,2,29.08,79.56,3.48,0.22,2.13
1992,6,3,29.19,79.19,3.22,1.11,2.52
1992,6,4,28.73,82.75,3.38,1.62,2.77
1992,6,5,28.65,82.06,3.17,1.12,2.37
1992,6,6,28.76,79.5,3.34,1.23,2.55
1992,6,7,28.81,76.12,3.07,1.41,2.2
1992,6,8,28.6,79.88,8.05,1.1,3.62
1992,6,9,28.49,81.81,5.48,2.05,3.34
1992,6,10,28.53,82.81,6.22,3.38,4.82
1992,6,11,27.94,85.81,5.83,2.2,4.18
1992,6,12,27.82,81.81,3.38,2.12,2.7
1992,6,13,27.65,82.38,3.05,1.51,2.03
1992,6,14,27.83,78.88,2.37,0.38,1.41
1992,6,15,28.14,80.19,3.59,0.72,2.31
1992,6,16,27.93,82.31,4.8,1.66,3.02
1992,6,17,27.87,84.94,4.8,2.16,3.46
1992,6,18,27.52,86.12,5.88,2.88,4.77
1992,6,19,28.01,78.56,4.43,0.19,2.36
1992,6,20,28.59,78.5,4.16,0.3,2.38
1992,6,21,28.5,82.12,4.42,2.55,3.72
1992,6,22,28.52,82.81,6.02,2.87,4.52
1992,6,23,28.6,80.81,5.49,0.29,3.19
1992,6,24,28.28,80,4.63,0.23,2.01
1992,6,25,26.93,84.5,5.7,0.21,2.71
1992,6,26,27.57,80.12,2.16,0.78,1.44
1992,6,27,27.32,81.94,2.98,0.56,1.81
1992,6,28,28.24,78.81,4.59,0.97,2.36
1992,6,29,28.02,83.5,4.73,2.11,3.67
1992,6,30,28.31,79.88,4.82,0.41,2.84
1992,7,1,28.12,76.69,2.86,0.41,1.87
1992,7,2,28.13,79,3.41,1.98,2.67
1992,7,3,27.08,85.31,3.42,1.58,2.53
1992,7,4,28.22,75.38,3.86,1.55,2.83
1992,7,5,27.99,79.94,4.73,1.81,3.12
1992,7,6,27.9,79,4.58,0.76,2.67
1992,7,7,27.85,78.56,3.79,0.8,2.43
1992,7,8,28.08,76.94,3.83,0.84,2.2
1992,7,9,28.06,78.25,6.02,2.48,3.98
1992,7,10,27.48,81.44,4.88,0.7,2.64
1992,7,11,27.69,79.12,2.96,1.07,2.01
1992,7,12,27.05,83.56,5.27,1.85,3.55
1992,7,13,27.31,79.81,3.64,0.18,2.22
1992,7,14,26.91,84.12,4.05,1.15,2.31
1992,7,15,27.49,80.56,4.03,0.3,2.34
1992,7,16,27.1,84.06,4.06,0.84,2.43
1992,7,17,27.97,78.81,3.51,0.66,2.02
1992,7,18,27.15,80.12,4.01,0.5,2.45
1992,7,19,27.48,78.31,4.88,1.84,3.17
1992,7,20,27.5,79,4.27,0.91,2.8
1992,7,21,27.98,80.88,3.43,0.07,2.16
1992,7,22,28.01,80,3.98,0.83,2.16
1992,7,23,27.9,80.38,4.23,1.42,2.91
1992,7,24,28.07,81.25,5.1,2.12,3.95
1992,7,25,28.03,81.31,4.78,0.65,3.19
1992,7,26,27.7,83.94,3.98,1.67,2.84
1992,7,27,28.27,79.5,4.35,0.36,1.95
1992,7,28,27.69,81.81,5.05,2.52,3.68
1992,7,29,27.46,81.25,4.82,0.94,3.19
1992,7,30,27.48,84.5,5.85,4.73,5.34
1992,7,31,27.83,81.12,5.4,2.77,4.1
1992,8,1,27.52,85.06,6.13,3.98,5.23
1992,8,2,27.62,83.94,6.2,3,4.9
1992,8,3,27.6,84.62,5.66,2.63,4.26
1992,8,4,27.3,82.62,5.44,2.06,3.9
1992,8,5,27.44,84.62,6.11,3.27,4.49
1992,8,6,27.57,83.06,6.15,0.13,3.25
1992,8,7,26.54,86.5,2.72,1.21,1.91
1992,8,8,27.64,75.81,2.63,0.7,1.92
1992,8,9,26.99,83.12,4.66,2.31,3.03
1992,8,10,26.88,81,3.48,2.73,3.15
1992,8,11,28,75.88,3.59,0.64,2.18
1992,8,12,27.59,80.94,4.66,0.05,2.07
1992,8,13,27.13,81.75,4.64,0.79,2.53
